Year,Quarter,QTM,Expiration,Valuation,Index,Strike,Price
2002,4,10,2002-12-31,2000-06-30,767.85,727.62,0.2967152258868244
2002,4,9,2002-12-31,2000-09-30,790.43,727.62,0.04059937337566127
2002,4,8,2002-12-31,2000-12-31,816.76,727.62,0.002632658974018753
2002,4,7,2002-12-31,2001-03-31,836.04,727.62,0
2002,4,6,2002-12-31,2001-06-30,856.72,727.62,0
2002,4,5,2002-12-31,2001-09-30,870.39,727.62,0
2002,4,4,2002-12-31,2001-12-31,876.22,727.62,0
2002,4,3,2002-12-31,2002-03-31,889.47,727.62,0
2002,4,2,2002-12-31,2002-06-30,903.8,727.62,0
2002,4,1,2002-12-31,2002-09-30,919.97,727.62,0
2002,4,0,2002-12-31,2002-12-31,935.34,727.62,0
2003,1,12,2003-03-31,2000-03-31,745.09,745.09,2.2740731744297964
2003,1,11,2003-03-31,2000-06-30,767.85,745.09,0.5445954796096029
2003,1,10,2003-03-31,2000-09-30,790.43,745.09,0.17178585947188912
2003,1,9,2003-03-31,2000-12-31,816.76,745.09,0.05742420430039476
2003,1,8,2003-03-31,2001-03-31,836.04,745.09,0.020002240112778936
2003,1,7,2003-03-31,2001-06-30,856.72,745.09,0.00166966423545636
2003,1,6,2003-03-31,2001-09-30,870.39,745.09,0
2003,1,5,2003-03-31,2001-12-31,876.22,745.09,0
2003,1,4,2003-03-31,2002-03-31,889.47,745.09,0
2003,1,3,2003-03-31,2002-06-30,903.8,745.09,0
2003,1,2,2003-03-31,2002-09-30,919.97,745.09,0
2003,1,1,2003-03-31,2002-12-31,935.34,745.09,0
2003,1,0,2003-03-31,2003-03-31,952.96,745.09,0
2003,2,12,2003-06-30,2000-06-30,767.85,767.85,1.9113014075057866
2003,2,11,2003-06-30,2000-09-30,790.43,767.85,0.6643053684804742
2003,2,10,2003-06-30,2000-12-31,816.76,767.85,0.32195827662695625
2003,2,9,2003-06-30,2001-03-31,836.04,767.85,0.1199411665067414
2003,2,8,2003-06-30,2001-06-30,856.72,767.85,0.024245728068357158
2003,2,7,2003-06-30,2001-09-30,870.39,767.85,0.010607290598772365
2003,2,6,2003-06-30,2001-12-31,876.22,767.85,4.213396382828731e-4
2003,2,5,2003-06-30,2002-03-31,889.47,767.85,0
2003,2,4,2003-06-30,2002-06-30,903.8,767.85,0
2003,2,3,2003-06-30,2002-09-30,919.97,767.85,0
2003,2,2,2003-06-30,2002-12-31,935.34,767.85,0
2003,2,1,2003-06-30,2003-03-31,952.96,767.85,0
2003,2,0,2003-06-30,2003-06-30,972.85,767.85,0
2003,3,12,2003-09-30,2000-09-30,790.43,790.43,1.8133791374371517
2003,3,11,2003-09-30,2000-12-31,816.76,790.43,0.9718174552261848
2003,3,10,2003-09-30,2001-03-31,836.04,790.43,0.9207890857692431
2003,3,9,2003-09-30,2001-06-30,856.72,790.43,0.288115823800653
2003,3,8,2003-09-30,2001-09-30,870.39,790.43,0.28480577749757696
2003,3,7,2003-09-30,2001-12-31,876.22,790.43,0.1955573764371731
2003,3,6,2003-09-30,2002-03-31,889.47,790.43,0.0029600293990171963
2003,3,5,2003-09-30,2002-06-30,903.8,790.43,7.067791138956409e-4
2003,3,4,2003-09-30,2002-09-30,919.97,790.43,0
2003,3,3,2003-09-30,2002-12-31,935.34,790.43,0
2003,3,2,2003-09-30,2003-03-31,952.96,790.43,0
2003,3,1,2003-09-30,2003-06-30,972.85,790.43,0
2003,3,0,2003-09-30,2003-09-30,992.06,790.43,0
2003,4,12,2003-12-31,2000-12-31,816.76,816.76,2.892648700911565
2003,4,11,2003-12-31,2001-03-31,836.04,816.76,2.7674201022708527
2003,4,10,2003-12-31,2001-06-30,856.72,816.76,1.5841493953688313
2003,4,9,2003-12-31,2001-09-30,870.39,816.76,1.8927130899404785
2003,4,8,2003-12-31,2001-12-31,876.22,816.76,1.9323527746724694
2003,4,7,2003-12-31,2002-03-31,889.47,816.76,0.5163562934802454
2003,4,6,2003-12-31,2002-06-30,903.8,816.76,0.02987452667541914
2003,4,5,2003-12-31,2002-09-30,919.97,816.76,0.003633569922039673
2003,4,4,2003-12-31,2002-12-31,935.34,816.76,0
2003,4,3,2003-12-31,2003-03-31,952.96,816.76,0
2003,4,2,2003-12-31,2003-06-30,972.85,816.76,0
2003,4,1,2003-12-31,2003-09-30,992.06,816.76,0
2003,4,0,2003-12-31,2003-12-31,1019.49,816.76,0
2004,1,12,2004-03-31,2001-03-31,836.04,836.04,5.209338514553651
2004,1,11,2004-03-31,2001-06-30,856.72,836.04,3.4262543509449706
2004,1,10,2004-03-31,2001-09-30,870.39,836.04,4.982115138729662
2004,1,9,2004-03-31,2001-12-31,876.22,836.04,5.210267894451021
2004,1,8,2004-03-31,2002-03-31,889.47,836.04,2.597688272371424
2004,1,7,2004-03-31,2002-06-30,903.8,836.04,0.7934974071594468
2004,1,6,2004-03-31,2002-09-30,919.97,836.04,0.07448374811124497
2004,1,5,2004-03-31,2002-12-31,935.34,836.04,0.010247384098199211
2004,1,4,2004-03-31,2003-03-31,952.96,836.04,0
2004,1,3,2004-03-31,2003-06-30,972.85,836.04,0
2004,1,2,2004-03-31,2003-09-30,992.06,836.04,0
2004,1,1,2004-03-31,2003-12-31,1019.49,836.04,0
2004,1,0,2004-03-31,2004-03-31,1045.63,836.04,0
2004,2,12,2004-06-30,2001-06-30,856.72,856.72,7.085218636097143
2004,2,11,2004-06-30,2001-09-30,870.39,856.72,10.064131043700309
2004,2,10,2004-06-30,2001-12-31,876.22,856.72,11.319930295125108
2004,2,9,2004-06-30,2002-03-31,889.47,856.72,7.116718207926814
2004,2,8,2004-06-30,2002-06-30,903.8,856.72,3.8849718491828362
2004,2,7,2004-06-30,2002-09-30,919.97,856.72,1.208162647888263
2004,2,6,2004-06-30,2002-12-31,935.34,856.72,0.23410892514213086
2004,2,5,2004-06-30,2003-03-31,952.96,856.72,0.012521046448795906
2004,2,4,2004-06-30,2003-06-30,972.85,856.72,0
2004,2,3,2004-06-30,2003-09-30,992.06,856.72,0
2004,2,2,2004-06-30,2003-12-31,1019.49,856.72,0
2004,2,1,2004-06-30,2004-03-31,1045.63,856.72,0
2004,2,0,2004-06-30,2004-06-30,1078.32,856.72,0
2004,3,12,2004-09-30,2001-09-30,870.39,870.39,14.76621354088935
2004,3,11,2004-09-30,2001-12-31,876.22,870.39,17.965148272133646
2004,3,10,2004-09-30,2002-03-31,889.47,870.39,12.256734440789888
2004,3,9,2004-09-30,2002-06-30,903.8,870.39,8.046425969490867
2004,3,8,2004-09-30,2002-09-30,919.97,870.39,4.211629393227062
2004,3,7,2004-09-30,2002-12-31,935.34,870.39,1.8599423225664218
2004,3,6,2004-09-30,2003-03-31,952.96,870.39,0.21151499644442465
2004,3,5,2004-09-30,2003-06-30,972.85,870.39,0.012115791084967393
2004,3,4,2004-09-30,2003-09-30,992.06,870.39,0
2004,3,3,2004-09-30,2003-12-31,1019.49,870.39,0
2004,3,2,2004-09-30,2004-03-31,1045.63,870.39,0
2004,3,1,2004-09-30,2004-06-30,1078.32,870.39,0
2004,3,0,2004-09-30,2004-09-30,1115.23,870.39,0
2004,4,12,2004-12-31,2001-12-31,876.22,876.22,20.83507534068197
2004,4,11,2004-12-31,2002-03-31,889.47,876.22,15.751492252816693
2004,4,10,2004-12-31,2002-06-30,903.8,876.22,11.103909901296507
2004,4,9,2004-12-31,2002-09-30,919.97,876.22,6.373164932812804
2004,4,8,2004-12-31,2002-12-31,935.34,876.22,3.977350223340885
2004,4,7,2004-12-31,2003-03-31,952.96,876.22,1.147192568047223
2004,4,6,2004-12-31,2003-06-30,972.85,876.22,0.09936400642533763
2004,4,5,2004-12-31,2003-09-30,992.06,876.22,0.002029716331745347
2004,4,4,2004-12-31,2003-12-31,1019.49,876.22,0
2004,4,3,2004-12-31,2004-03-31,1045.63,876.22,0
2004,4,2,2004-12-31,2004-06-30,1078.32,876.22,0
2004,4,1,2004-12-31,2004-09-30,1115.23,876.22,0
2004,4,0,2004-12-31,2004-12-31,1167.18,876.22,0
2005,1,12,2005-03-31,2002-03-31,889.47,889.47,22.332506930217022
2005,1,11,2005-03-31,2002-06-30,903.8,889.47,16.840303204423225
2005,1,10,2005-03-31,2002-09-30,919.97,889.47,11.233842544784402
2005,1,9,2005-03-31,2002-12-31,935.34,889.47,8.322628010996299
2005,1,8,2005-03-31,2003-03-31,952.96,889.47,3.859399520968686
2005,1,7,2005-03-31,2003-06-30,972.85,889.47,1.1384037917046923
2005,1,6,2005-03-31,2003-09-30,992.06,889.47,0.07281580103671893
2005,1,5,2005-03-31,2003-12-31,1019.49,889.47,0
2005,1,4,2005-03-31,2004-03-31,1045.63,889.47,0
2005,1,3,2005-03-31,2004-06-30,1078.32,889.47,0
2005,1,2,2005-03-31,2004-09-30,1115.23,889.47,0
2005,1,1,2005-03-31,2004-12-31,1167.18,889.47,0
2005,1,0,2005-03-31,2005-03-31,1208.17,889.47,0
2005,2,12,2005-06-30,2002-06-30,903.8,903.8,24.291822842384356
2005,2,11,2005-06-30,2002-09-30,919.97,903.8,17.52653208463599
2005,2,10,2005-06-30,2002-12-31,935.34,903.8,14.197212717765657
2005,2,9,2005-06-30,2003-03-31,952.96,903.8,8.441135253910552
2005,2,8,2005-06-30,2003-06-30,972.85,903.8,3.819237898491432
2005,2,7,2005-06-30,2003-09-30,992.06,903.8,0.8191981556912422
2005,2,6,2005-06-30,2003-12-31,1019.49,903.8,0.024084405790245553
2005,2,5,2005-06-30,2004-03-31,1045.63,903.8,6.70774457343023e-4
2005,2,4,2005-06-30,2004-06-30,1078.32,903.8,0
2005,2,3,2005-06-30,2004-09-30,1115.23,903.8,0
2005,2,2,2005-06-30,2004-12-31,1167.18,903.8,0
2005,2,1,2005-06-30,2005-03-31,1208.17,903.8,0
2005,2,0,2005-06-30,2005-06-30,1272.64,903.8,0
2005,3,12,2005-09-30,2002-09-30,919.97,919.97,26.41586489426927
2005,3,11,2005-09-30,2002-12-31,935.34,919.97,22.252455238215838
2005,3,10,2005-09-30,2003-03-31,952.96,919.97,14.845318092189837
2005,3,9,2005-09-30,2003-06-30,972.85,919.97,8.886190386520065
2005,3,8,2005-09-30,2003-09-30,992.06,919.97,3.5011696199368054
2005,3,7,2005-09-30,2003-12-31,1019.49,919.97,0.6486668933703875
2005,3,6,2005-09-30,2004-03-31,1045.63,919.97,0.009341232764889447
2005,3,5,2005-09-30,2004-06-30,1078.32,919.97,0
2005,3,4,2005-09-30,2004-09-30,1115.23,919.97,0
2005,3,3,2005-09-30,2004-12-31,1167.18,919.97,0
2005,3,2,2005-09-30,2005-03-31,1208.17,919.97,0
2005,3,1,2005-09-30,2005-06-30,1272.64,919.97,0
2005,3,0,2005-09-30,2005-09-30,1329.17,919.97,0
2005,4,12,2005-12-31,2002-12-31,935.34,935.34,31.69573058449994
2005,4,11,2005-12-31,2003-03-31,952.96,935.34,23.371974624355083
2005,4,10,2005-12-31,2003-06-30,972.85,935.34,15.512528927929322
2005,4,9,2005-12-31,2003-09-30,992.06,935.34,8.391589926724684
2005,4,8,2005-12-31,2003-12-31,1019.49,935.34,2.6733357257725183
2005,4,7,2005-12-31,2004-03-31,1045.63,935.34,0.3446699782528845
2005,4,6,2005-12-31,2004-06-30,1078.32,935.34,0.0035796112251928803
2005,4,5,2005-12-31,2004-09-30,1115.23,935.34,0
2005,4,4,2005-12-31,2004-12-31,1167.18,935.34,0
2005,4,3,2005-12-31,2005-03-31,1208.17,935.34,0
2005,4,2,2005-12-31,2005-06-30,1272.64,935.34,0
2005,4,1,2005-12-31,2005-09-30,1329.17,935.34,0
2005,4,0,2005-12-31,2005-12-31,1401.33,935.34,0
2006,1,12,2006-03-31,2003-03-31,952.96,952.96,34.16371850809381
2006,1,11,2006-03-31,2003-06-30,972.85,952.96,25.977554457973905
2006,1,10,2006-03-31,2003-09-30,992.06,952.96,15.627916873855535
2006,1,9,2006-03-31,2003-12-31,1019.49,952.96,6.980487732167852
2006,1,8,2006-03-31,2004-03-31,1045.63,952.96,2.0986505488170644
2006,1,7,2006-03-31,2004-06-30,1078.32,952.96,0.14644524798122668
2006,1,6,2006-03-31,2004-09-30,1115.23,952.96,0
2006,1,5,2006-03-31,2004-12-31,1167.18,952.96,0
2006,1,4,2006-03-31,2005-03-31,1208.17,952.96,0
2006,1,3,2006-03-31,2005-06-30,1272.64,952.96,0
2006,1,2,2006-03-31,2005-09-30,1329.17,952.96,0
2006,1,1,2006-03-31,2005-12-31,1401.33,952.96,0
2006,1,0,2006-03-31,2006-03-31,1452.05,952.96,0
2006,2,12,2006-06-30,2003-06-30,972.85,972.85,37.63149869440185
2006,2,11,2006-06-30,2003-09-30,992.06,972.85,26.747020307777074
2006,2,10,2006-06-30,2003-12-31,1019.49,972.85,14.323994164647798
2006,2,9,2006-06-30,2004-03-31,1045.63,972.85,6.452016944469534
2006,2,8,2006-06-30,2004-06-30,1078.32,972.85,1.1737663379753396
2006,2,7,2006-06-30,2004-09-30,1115.23,972.85,0.03658502213898909
2006,2,6,2006-06-30,2004-12-31,1167.18,972.85,0
2006,2,5,2006-06-30,2005-03-31,1208.17,972.85,0
2006,2,4,2006-06-30,2005-06-30,1272.64,972.85,0
2006,2,3,2006-06-30,2005-09-30,1329.17,972.85,0
2006,2,2,2006-06-30,2005-12-31,1401.33,972.85,0
2006,2,1,2006-06-30,2006-03-31,1452.05,972.85,0
2006,2,0,2006-06-30,2006-06-30,1510.32,972.85,0
2006,3,12,2006-09-30,2003-09-30,992.06,992.06,38.93407528467001
2006,3,11,2006-09-30,2003-12-31,1019.49,992.06,24.087331858963275
2006,3,10,2006-09-30,2004-03-31,1045.63,992.06,12.865998729883941
2006,3,9,2006-09-30,2004-06-30,1078.32,992.06,3.6755123101413227
2006,3,8,2006-09-30,2004-09-30,1115.23,992.06,0.3926981323021708
2006,3,7,2006-09-30,2004-12-31,1167.18,992.06,0.005488186892098882
2006,3,6,2006-09-30,2005-03-31,1208.17,992.06,0
2006,3,5,2006-09-30,2005-06-30,1272.64,992.06,0
2006,3,4,2006-09-30,2005-09-30,1329.17,992.06,0
2006,3,3,2006-09-30,2005-12-31,1401.33,992.06,0
2006,3,2,2006-09-30,2006-03-31,1452.05,992.06,0
2006,3,1,2006-09-30,2006-06-30,1510.32,992.06,0
2006,3,0,2006-09-30,2006-09-30,1563.35,992.06,0
2006,4,12,2006-12-31,2003-12-31,1019.49,1019.49,39.92957519947184
2006,4,11,2006-12-31,2004-03-31,1045.63,1019.49,24.732511771061297
2006,4,10,2006-12-31,2004-06-30,1078.32,1019.49,9.630929865129898
2006,4,9,2006-12-31,2004-09-30,1115.23,1019.49,2.0752258013525573
2006,4,8,2006-12-31,2004-12-31,1167.18,1019.49,0.09762791214431504
2006,4,7,2006-12-31,2005-03-31,1208.17,1019.49,0
2006,4,6,2006-12-31,2005-06-30,1272.64,1019.49,0
2006,4,5,2006-12-31,2005-09-30,1329.17,1019.49,0
2006,4,4,2006-12-31,2005-12-31,1401.33,1019.49,0
2006,4,3,2006-12-31,2006-03-31,1452.05,1019.49,0
2006,4,2,2006-12-31,2006-06-30,1510.32,1019.49,0
2006,4,1,2006-12-31,2006-09-30,1563.35,1019.49,0
2006,4,0,2006-12-31,2006-12-31,1633.91,1019.49,0
2007,1,12,2007-03-31,2004-03-31,1045.63,1045.63,40.854102467761685
2007,1,11,2007-03-31,2004-06-30,1078.32,1045.63,18.876228561655594
2007,1,10,2007-03-31,2004-09-30,1115.23,1045.63,6.004917188167426
2007,1,9,2007-03-31,2004-12-31,1167.18,1045.63,0.7036743404587341
2007,1,8,2007-03-31,2005-03-31,1208.17,1045.63,0.03260395569410502
2007,1,7,2007-03-31,2005-06-30,1272.64,1045.63,0
2007,1,6,2007-03-31,2005-09-30,1329.17,1045.63,0
2007,1,5,2007-03-31,2005-12-31,1401.33,1045.63,0
2007,1,4,2007-03-31,2006-03-31,1452.05,1045.63,0
2007,1,3,2007-03-31,2006-06-30,1510.32,1045.63,0
2007,1,2,2007-03-31,2006-09-30,1563.35,1045.63,0
2007,1,1,2007-03-31,2006-12-31,1633.91,1045.63,0
2007,1,0,2007-03-31,2007-03-31,1693.13,1045.63,0
2007,2,12,2007-06-30,2004-06-30,1078.32,1078.32,35.92406807849179
2007,2,11,2007-06-30,2004-09-30,1115.23,1078.32,15.241192165704414
2007,2,10,2007-06-30,2004-12-31,1167.18,1078.32,2.6632343634139897
2007,2,9,2007-06-30,2005-03-31,1208.17,1078.32,0.36070133338515836
2007,2,8,2007-06-30,2005-06-30,1272.64,1078.32,0.0075084576939332135
2007,2,7,2007-06-30,2005-09-30,1329.17,1078.32,0
2007,2,6,2007-06-30,2005-12-31,1401.33,1078.32,0
2007,2,5,2007-06-30,2006-03-31,1452.05,1078.32,0
2007,2,4,2007-06-30,2006-06-30,1510.32,1078.32,0
2007,2,3,2007-06-30,2006-09-30,1563.35,1078.32,0
2007,2,2,2007-06-30,2006-12-31,1633.91,1078.32,0
2007,2,1,2007-06-30,2007-03-31,1693.13,1078.32,0
2007,2,0,2007-06-30,2007-06-30,1770.9,1078.32,0
2007,3,12,2007-09-30,2004-09-30,1115.23,1115.23,30.056450439127804
2007,3,11,2007-09-30,2004-12-31,1167.18,1115.23,9.112133811362915
2007,3,10,2007-09-30,2005-03-31,1208.17,1115.23,1.959099290422326
2007,3,9,2007-09-30,2005-06-30,1272.64,1115.23,0.15202703759516642
2007,3,8,2007-09-30,2005-09-30,1329.17,1115.23,4.8353208599116634e-4
2007,3,7,2007-09-30,2005-12-31,1401.33,1115.23,0
2007,3,6,2007-09-30,2006-03-31,1452.05,1115.23,0
2007,3,5,2007-09-30,2006-06-30,1510.32,1115.23,0
2007,3,4,2007-09-30,2006-09-30,1563.35,1115.23,0
2007,3,3,2007-09-30,2006-12-31,1633.91,1115.23,0
2007,3,2,2007-09-30,2007-03-31,1693.13,1115.23,0
2007,3,1,2007-09-30,2007-06-30,1770.9,1115.23,0
2007,3,0,2007-09-30,2007-09-30,1834.02,1115.23,0
2007,4,12,2007-12-31,2004-12-31,1167.18,1167.18,25.289449544348383
2007,4,11,2007-12-31,2005-03-31,1208.17,1167.18,9.582013116245577
2007,4,10,2007-12-31,2005-06-30,1272.64,1167.18,1.2904758036457855
2007,4,9,2007-12-31,2005-09-30,1329.17,1167.18,0.04894414577683816
2007,4,8,2007-12-31,2005-12-31,1401.33,1167.18,0.0016768905679675444
2007,4,7,2007-12-31,2006-03-31,1452.05,1167.18,0
2007,4,6,2007-12-31,2006-06-30,1510.32,1167.18,0
2007,4,5,2007-12-31,2006-09-30,1563.35,1167.18,0
2007,4,4,2007-12-31,2006-12-31,1633.91,1167.18,0
2007,4,3,2007-12-31,2007-03-31,1693.13,1167.18,0
2007,4,2,2007-12-31,2007-06-30,1770.9,1167.18,0
2007,4,1,2007-12-31,2007-09-30,1834.02,1167.18,0
2007,4,0,2007-12-31,2007-12-31,1892.85,1167.18,0
2008,1,12,2008-03-31,2005-03-31,1208.17,1208.17,21.095024967958462
2008,1,11,2008-03-31,2005-06-30,1272.64,1208.17,4.843141522833459
2008,1,10,2008-03-31,2005-09-30,1329.17,1208.17,0.7294946595743498
2008,1,9,2008-03-31,2005-12-31,1401.33,1208.17,0.0340978747875074
2008,1,8,2008-03-31,2006-03-31,1452.05,1208.17,0
2008,1,7,2008-03-31,2006-06-30,1510.32,1208.17,0
2008,1,6,2008-03-31,2006-09-30,1563.35,1208.17,0
2008,1,5,2008-03-31,2006-12-31,1633.91,1208.17,0
2008,1,4,2008-03-31,2007-03-31,1693.13,1208.17,0
2008,1,3,2008-03-31,2007-06-30,1770.9,1208.17,0
2008,1,2,2008-03-31,2007-09-30,1834.02,1208.17,0
2008,1,1,2008-03-31,2007-12-31,1892.85,1208.17,0
2008,1,0,2008-03-31,2008-03-31,1923.11,1208.17,0
2008,2,12,2008-06-30,2005-06-30,1272.64,1272.64,18.246009067445865
2008,2,11,2008-06-30,2005-09-30,1329.17,1272.64,4.964129139349927
2008,2,10,2008-06-30,2005-12-31,1401.33,1272.64,0.5014228849469794
2008,2,9,2008-06-30,2006-03-31,1452.05,1272.64,0.026521264491454366
2008,2,8,2008-06-30,2006-06-30,1510.32,1272.64,0
2008,2,7,2008-06-30,2006-09-30,1563.35,1272.64,0
2008,2,6,2008-06-30,2006-12-31,1633.91,1272.64,0
2008,2,5,2008-06-30,2007-03-31,1693.13,1272.64,0
2008,2,4,2008-06-30,2007-06-30,1770.9,1272.64,0
2008,2,3,2008-06-30,2007-09-30,1834.02,1272.64,0
2008,2,2,2008-06-30,2007-12-31,1892.85,1272.64,0
2008,2,1,2008-06-30,2008-03-31,1923.11,1272.64,0
2008,2,0,2008-06-30,2008-06-30,1933.94,1272.64,0
2008,3,12,2008-09-30,2005-09-30,1329.17,1329.17,14.619492389585789
2008,3,11,2008-09-30,2005-12-31,1401.33,1329.17,2.6643564723164688
2008,3,10,2008-09-30,2006-03-31,1452.05,1329.17,0.410313557656234
2008,3,9,2008-09-30,2006-06-30,1510.32,1329.17,0.03673802011306708
2008,3,8,2008-09-30,2006-09-30,1563.35,1329.17,0
2008,3,7,2008-09-30,2006-12-31,1633.91,1329.17,0
2008,3,6,2008-09-30,2007-03-31,1693.13,1329.17,0
2008,3,5,2008-09-30,2007-06-30,1770.9,1329.17,0
2008,3,4,2008-09-30,2007-09-30,1834.02,1329.17,0
2008,3,3,2008-09-30,2007-12-31,1892.85,1329.17,0
2008,3,2,2008-09-30,2008-03-31,1923.11,1329.17,0
2008,3,1,2008-09-30,2008-06-30,1933.94,1329.17,0
2008,3,0,2008-09-30,2008-09-30,1930.61,1329.17,0
2008,4,12,2008-12-31,2005-12-31,1401.33,1401.33,11.308759578338675
2008,4,11,2008-12-31,2006-03-31,1452.05,1401.33,3.5260193533317965
2008,4,10,2008-12-31,2006-06-30,1510.32,1401.33,0.7651029754580937
2008,4,9,2008-12-31,2006-09-30,1563.35,1401.33,0.09210086146391167
2008,4,8,2008-12-31,2006-12-31,1633.91,1401.33,0
2008,4,7,2008-12-31,2007-03-31,1693.13,1401.33,0
2008,4,6,2008-12-31,2007-06-30,1770.9,1401.33,0
2008,4,5,2008-12-31,2007-09-30,1834.02,1401.33,0
2008,4,4,2008-12-31,2007-12-31,1892.85,1401.33,0
2008,4,3,2008-12-31,2008-03-31,1923.11,1401.33,0
2008,4,2,2008-12-31,2008-06-30,1933.94,1401.33,0
2008,4,1,2008-12-31,2008-09-30,1930.61,1401.33,0
2008,4,0,2008-12-31,2008-12-31,1770.64,1401.33,0
2009,1,12,2009-03-31,2006-03-31,1452.05,1452.05,9.555312091383104
2009,1,11,2009-03-31,2006-06-30,1510.32,1452.05,3.0426699122671104
2009,1,10,2009-03-31,2006-09-30,1563.35,1452.05,0.6899354130653198
2009,1,9,2009-03-31,2006-12-31,1633.91,1452.05,0.08949505835203564
2009,1,8,2009-03-31,2007-03-31,1693.13,1452.05,3.073479441071029e-4
2009,1,7,2009-03-31,2007-06-30,1770.9,1452.05,0
2009,1,6,2009-03-31,2007-09-30,1834.02,1452.05,0
2009,1,5,2009-03-31,2007-12-31,1892.85,1452.05,0
2009,1,4,2009-03-31,2008-03-31,1923.11,1452.05,0
2009,1,3,2009-03-31,2008-06-30,1933.94,1452.05,0
2009,1,2,2009-03-31,2008-09-30,1930.61,1452.05,0
2009,1,1,2009-03-31,2008-12-31,1770.64,1452.05,0
2009,1,0,2009-03-31,2009-03-31,1640.92,1452.05,0
2009,2,12,2009-06-30,2006-06-30,1510.32,1510.32,8.135252635571428
2009,2,11,2009-06-30,2006-09-30,1563.35,1510.32,3.195166186736327
2009,2,10,2009-06-30,2006-12-31,1633.91,1510.32,0.4681351602243057
2009,2,9,2009-06-30,2007-03-31,1693.13,1510.32,0.0898540674459445
2009,2,8,2009-06-30,2007-06-30,1770.9,1510.32,0.004874348916161472
2009,2,7,2009-06-30,2007-09-30,1834.02,1510.32,0
2009,2,6,2009-06-30,2007-12-31,1892.85,1510.32,0
2009,2,5,2009-06-30,2008-03-31,1923.11,1510.32,0
2009,2,4,2009-06-30,2008-06-30,1933.94,1510.32,0
2009,2,3,2009-06-30,2008-09-30,1930.61,1510.32,0
2009,2,2,2009-06-30,2008-12-31,1770.64,1510.32,0
2009,2,1,2009-06-30,2009-03-31,1640.92,1510.32,0
2009,2,0,2009-06-30,2009-06-30,1555.66,1510.32,0
2009,3,12,2009-09-30,2006-09-30,1563.35,1563.35,7.719458798326048
2009,3,11,2009-09-30,2006-12-31,1633.91,1563.35,2.13695270030422
2009,3,10,2009-09-30,2007-03-31,1693.13,1563.35,0.5544834438737563
2009,3,9,2009-09-30,2007-06-30,1770.9,1563.35,0.048168816030772714
2009,3,8,2009-09-30,2007-09-30,1834.02,1563.35,0
2009,3,7,2009-09-30,2007-12-31,1892.85,1563.35,0
2009,3,6,2009-09-30,2008-03-31,1923.11,1563.35,0
2009,3,5,2009-09-30,2008-06-30,1933.94,1563.35,0
2009,3,4,2009-09-30,2008-09-30,1930.61,1563.35,0
2009,3,3,2009-09-30,2008-12-31,1770.64,1563.35,0
2009,3,2,2009-09-30,2009-03-31,1640.92,1563.35,0
2009,3,1,2009-09-30,2009-06-30,1555.66,1563.35,0
2009,3,0,2009-09-30,2009-09-30,1504.05,1563.35,59.299999999999955
2009,4,12,2009-12-31,2006-12-31,1633.91,1633.91,7.778356096765356
2009,4,11,2009-12-31,2007-03-31,1693.13,1633.91,2.9990129374968024
2009,4,10,2009-12-31,2007-06-30,1770.9,1633.91,0.6375982667765024
2009,4,9,2009-12-31,2007-09-30,1834.02,1633.91,0.11514891695420029
2009,4,8,2009-12-31,2007-12-31,1892.85,1633.91,0.028113934627136673
2009,4,7,2009-12-31,2008-03-31,1923.11,1633.91,0.008395038904724787
2009,4,6,2009-12-31,2008-06-30,1933.94,1633.91,0
2009,4,5,2009-12-31,2008-09-30,1930.61,1633.91,0
2009,4,4,2009-12-31,2008-12-31,1770.64,1633.91,0.01119199415326212
2009,4,3,2009-12-31,2009-03-31,1640.92,1633.91,0.3299675339565361
2009,4,2,2009-12-31,2009-06-30,1555.66,1633.91,3.7659603077473927
2009,4,1,2009-12-31,2009-09-30,1504.05,1633.91,14.36792108591356
2009,4,0,2009-12-31,2009-12-31,1472.33,1633.91,161.58000000000015
2010,1,12,2010-03-31,2007-03-31,1693.13,1693.13,8.468093179309646
2010,1,11,2010-03-31,2007-06-30,1770.9,1693.13,2.5163076139068363
2010,1,10,2010-03-31,2007-09-30,1834.02,1693.13,1.002317162841242
2010,1,9,2010-03-31,2007-12-31,1892.85,1693.13,0.3873560641502293
2010,1,8,2010-03-31,2008-03-31,1923.11,1693.13,0.3513647326644549
2010,1,7,2010-03-31,2008-06-30,1933.94,1693.13,0.07988473436685208
2010,1,6,2010-03-31,2008-09-30,1930.61,1693.13,0.007489076028790332
2010,1,5,2010-03-31,2008-12-31,1770.64,1693.13,3.6313128314056415
2010,1,4,2010-03-31,2009-03-31,1640.92,1693.13,22.706904108713196
2010,1,3,2010-03-31,2009-06-30,1555.66,1693.13,67.34000432453517
2010,1,2,2010-03-31,2009-09-30,1504.05,1693.13,108.34076915962387
2010,1,1,2010-03-31,2009-12-31,1472.33,1693.13,165.19771097456982
2010,1,0,2010-03-31,2010-03-31,1483.53,1693.13,209.60000000000014
2010,2,12,2010-06-30,2007-06-30,1770.9,1770.9,9.006648692265818
2010,2,11,2010-06-30,2007-09-30,1834.02,1770.9,5.559352150906833
2010,2,10,2010-06-30,2007-12-31,1892.85,1770.9,3.8355411262888905
2010,2,9,2010-06-30,2008-03-31,1923.11,1770.9,4.051036205204758
2010,2,8,2010-06-30,2008-06-30,1933.94,1770.9,2.137591325388075
